instrument,time,open,high,low,close,volume,quote_volume
BTC-USDT,2024-12-22 13:00:00,96987.61,97250.0,96850.0,96951.01,513.46372951,49826553.79535905
BTC-USDT,2024-12-22 14:00:00,96976.0,97044.02,95254.77,95297.6,2062.89663834,197912888.096437
BTC-USDT,2024-12-22 15:00:00,95363.44,95660.8,95109.13,95365.56,1438.7549173399998,137249714.65394878
BTC-USDT,2024-12-22 16:00:00,95377.72,95888.09,95200.0,95697.18,975.21851626,93215124.97976542
BTC-USDT,2024-12-22 17:00:00,95715.09,95855.96,95457.62,95621.51,559.29716121,53517215.37272162
BTC-USDT,2024-12-22 18:00:00,95612.19,96446.67,95371.96,95960.09,996.63283126,95663323.73362428
BTC-USDT,2024-12-22 19:00:00,95955.22,96152.0,94700.0,94714.31,1401.74202248,133643907.07741043
BTC-USDT,2024-12-22 20:00:00,94836.55,95624.0,94419.71,95584.4,1093.83669454,103818751.18726079
BTC-USDT,2024-12-22 21:00:00,95592.49,95740.0,95067.46,95208.7,739.6340321099999,70624491.04522583
BTC-USDT,2024-12-22 22:00:00,95203.11,95640.0,94250.35,95541.69,1393.5528818599998,132290082.79807113
BTC-USDT,2024-12-22 23:00:00,95547.41,95825.18,95015.77,95187.85,781.36790563,74489890.77880764
BTC-USDT,2024-12-23 00:00:00,95186.27,95410.77,94333.33,94406.58,1158.0139796899998,109726399.67822737
BTC-USDT,2024-12-23 01:00:00,94390.84,95130.01,93761.87,94444.37,1820.44394724,171838036.36801362
BTC-USDT,2024-12-23 02:00:00,94449.99,94786.45,93700.42,94710.91,1636.03508203,154118547.68990433
BTC-USDT,2024-12-23 03:00:00,94723.96,96043.99,94610.76,96007.66,1461.77899455,139551430.07962677
BTC-USDT,2024-12-23 04:00:00,96025.15,96510.8,95644.0,95826.63,922.1627278000001,88628106.24048458
BTC-USDT,2024-12-23 05:00:00,95832.03,95961.53,95352.21,95592.08,1326.02829906,126803202.71053493
BTC-USDT,2024-12-23 06:00:00,95608.02,95650.76,94705.07,94815.78,946.07291533,90005059.47769432
BTC-USDT,2024-12-23 07:00:00,94824.83,95579.89,94815.78,95407.62,752.0142017100001,71598310.92617461
BTC-USDT,2024-12-23 08:00:00,95404.01,95554.88,95033.32,95519.33,625.17270244,59599529.58195866
BTC-USDT,2024-12-23 09:00:00,95503.87,96167.98,95493.22,96031.79,908.19973894,87149902.8020001
BTC-USDT,2024-12-23 10:00:00,96013.72,96445.17,95944.04,96382.94,952.21035863,91550649.38765433
BTC-USDT,2024-12-23 11:00:00,96392.39,96538.92,95790.3,95932.41,581.7173028799999,55921322.168944634
BTC-USDT,2024-12-23 12:00:00,95932.42,96423.0,95843.28,96304.91,873.06158256,83977946.33694203
BTC-USDT,2024-12-23 13:00:00,96305.0,96350.0,94832.85,94881.7,1175.0878514100002,112118709.32720643
BTC-USDT,2024-12-23 14:00:00,94924.34,95626.36,93700.01,94381.08,3381.71193984,319453756.96691495
BTC-USDT,2024-12-23 15:00:00,94389.67,94430.89,93094.94,93228.7,2987.0304014800004,279677434.5824345
BTC-USDT,2024-12-23 16:00:00,93250.37,94260.0,92928.82,93998.06,2386.11531611,222982651.80405292
BTC-USDT,2024-12-23 17:00:00,93980.61,94135.47,93206.1,93394.9,1345.4778531099998,125884536.06309727
BTC-USDT,2024-12-23 18:00:00,93364.26,93747.66,92690.0,92761.1,1318.0464481899999,122834707.50648753
BTC-USDT,2024-12-23 19:00:00,92758.55,93710.03,92702.0,93038.59,1286.83462186,119974729.06434165
BTC-USDT,2024-12-23 20:00:00,93044.79,93530.01,92509.89,93170.38,1907.7605676100002,177297067.0868764
BTC-USDT,2024-12-23 21:00:00,93186.34,94305.61,93162.5,93968.48,1482.16161343,139234031.51189938
BTC-USDT,2024-12-23 22:00:00,93964.01,95191.81,93911.5,95166.08,1027.50618121,97200875.5475192
BTC-USDT,2024-12-23 23:00:00,95191.81,95509.09,94683.81,94884.0,1082.06105843,102920690.1537789
BTC-USDT,2024-12-24 00:00:00,94881.47,94884.0,94131.11,94557.95,968.8621687699999,91509172.43266994
BTC-USDT,2024-12-24 01:00:00,94550.22,94719.57,94029.79,94114.85,574.39806115,54192512.85356006
BTC-USDT,2024-12-24 02:00:00,94123.43,94324.57,93568.36,93972.28,892.13855917,83811410.42602503
BTC-USDT,2024-12-24 03:00:00,93961.45,94415.59,93810.02,94352.05,740.0903920100001,69657242.92093791
BTC-USDT,2024-12-24 04:00:00,94348.75,94416.0,94040.26,94404.27,554.4842318399999,52270600.86060343
BTC-USDT,2024-12-24 05:00:00,94412.3,94653.45,94311.55,94628.02,415.74144874,39295051.19919879
BTC-USDT,2024-12-24 06:00:00,94606.06,94628.02,93830.47,93872.27,595.46099115,56143040.9392583
BTC-USDT,2024-12-24 07:00:00,93918.99,94313.61,93810.45,94232.71,451.50286942,42474931.57992772
BTC-USDT,2024-12-24 08:00:00,94233.19,94635.7,94125.42,94506.05,640.03647801,60446783.02853378
BTC-USDT,2024-12-24 09:00:00,94495.77,94530.42,93915.45,94068.7,453.7672894,42736790.10385852
BTC-USDT,2024-12-24 10:00:00,94068.01,94194.07,93840.0,93968.6,404.91107517,38053251.49490317
BTC-USDT,2024-12-24 11:00:00,93972.01,94425.7,93923.5,94394.85,475.22462096,44766800.31400885
BTC-USDT,2024-12-24 12:00:00,94398.6,94410.39,94075.1,94291.12,426.86774929,40222786.9311191
BTC-USDT,2024-12-24 13:00:00,94304.32,96094.0,94289.24,96080.15,1630.97622689,155261935.41183573
BTC-USDT,2024-12-24 14:00:00,96085.02,97523.44,95863.57,97471.66,2667.58199827,258097692.68017897
BTC-USDT,2024-12-24 15:00:00,97465.06,98312.83,97224.96,98312.83,2375.43422737,232040218.08573875
BTC-USDT,2024-12-24 16:00:00,98300.0,98699.91,97964.0,98520.83,2299.8373498,226045367.0392811
BTC-USDT,2024-12-24 17:00:00,98496.23,99073.13,98325.78,98814.12,1910.2796873900002,188616294.8878172
BTC-USDT,2024-12-24 18:00:00,98797.47,99501.63,98418.16,98594.92,1509.63867747,149331014.12176007
BTC-USDT,2024-12-24 19:00:00,98618.66,98743.52,97546.57,97597.83,1018.0085527699999,99912586.45418766
BTC-USDT,2024-12-24 20:00:00,97581.09,98056.27,97250.0,97305.33,1265.96222695,123629038.83678591
BTC-USDT,2024-12-24 21:00:00,97298.01,98463.54,97277.9,98397.84,799.72277674,78408647.74077182
BTC-USDT,2024-12-24 22:00:00,98397.96,99081.17,98340.37,98782.46,757.6939609699999,74798182.88039006
BTC-USDT,2024-12-24 23:00:00,98777.11,99020.23,98492.67,98673.72,399.52819943,39465422.2279707
BTC-USDT,2024-12-25 00:00:00,98663.58,98878.44,98393.6,98470.44,719.9702621800001,70976483.2413532
BTC-USDT,2024-12-25 01:00:00,98418.42,98597.6,97865.8,97985.39,605.37663862,59461789.15997207
BTC-USDT,2024-12-25 02:00:00,97983.18,98353.99,97725.27,98128.49,601.58167463,58982126.99929429
BTC-USDT,2024-12-25 03:00:00,98131.07,98280.02,97930.53,98018.61,443.62435285,43533105.02874482
BTC-USDT,2024-12-25 04:00:00,98029.48,98354.39,97875.91,98252.05,338.41722224999995,33218333.945787396
BTC-USDT,2024-12-25 05:00:00,98236.01,98363.92,98159.09,98321.7,256.40142275,25194141.06880367
BTC-USDT,2024-12-25 06:00:00,98279.28,98581.9,97844.18,97862.01,460.51995958000003,45210430.52495342
BTC-USDT,2024-12-25 07:00:00,97884.38,98366.79,97862.01,98100.92,408.94085956000004,40115646.09756635
BTC-USDT,2024-12-25 08:00:00,98084.33,98271.76,97926.99,98010.91,391.39420879,38398035.066002
BTC-USDT,2024-12-25 09:00:00,98069.71,98265.07,98007.69,98173.31,334.89996316,32856042.920176204
BTC-USDT,2024-12-25 10:00:00,98189.54,99349.31,98145.75,98373.15,1300.74813439,128524830.83291699
BTC-USDT,2024-12-25 11:00:00,98457.0,98866.77,97773.83,97908.81,1020.9083429799999,100394267.55840251
BTC-USDT,2024-12-25 12:00:00,97907.61,98610.88,97632.02,98193.12,1318.31101945,129372518.75426547
BTC-USDT,2024-12-25 13:00:00,98176.03,98609.89,98129.7,98502.69,460.00964786,45271510.15889562
BTC-USDT,2024-12-25 14:00:00,98462.56,98832.89,98257.32,98697.67,554.8922706000001,54732792.81446155
BTC-USDT,2024-12-25 15:00:00,98710.0,98724.0,98202.43,98518.93,531.69198185,52370388.0122151
BTC-USDT,2024-12-25 16:00:00,98519.98,98704.53,98134.4,98415.46,512.43665924,50405956.44656493
BTC-USDT,2024-12-25 17:00:00,98425.51,98659.0,98185.21,98574.67,348.07449847,34265702.331223905
BTC-USDT,2024-12-25 18:00:00,98570.82,98978.18,98544.22,98766.44,607.52323925,60037948.02431042
BTC-USDT,2024-12-25 19:00:00,98756.26,99299.99,98734.66,99016.9,678.62331031,67243590.63773453
BTC-USDT,2024-12-25 20:00:00,99018.52,99403.76,98870.95,99136.93,549.1754402199999,54449474.366865136
BTC-USDT,2024-12-25 21:00:00,99144.62,99565.81,98364.57,98506.33,882.3266656000001,87249821.83924337
BTC-USDT,2024-12-25 22:00:00,98506.36,99100.0,98434.78,98823.99,488.47530853,48238321.3135486
BTC-USDT,2024-12-25 23:00:00,98811.16,99569.75,98811.16,99441.97,834.32036226,82854732.09821206
BTC-USDT,2024-12-26 00:00:00,99429.6,99966.59,98955.77,98994.46,1123.93203934,111825033.21182698
BTC-USDT,2024-12-26 01:00:00,99028.66,99251.84,98586.34,99101.85,853.03623589,84348071.33785501
BTC-USDT,2024-12-26 02:00:00,99057.01,99220.63,98468.26,98760.42,774.89918521,76611353.8419121
BTC-USDT,2024-12-26 03:00:00,98750.34,99167.12,98576.77,99004.43,647.34635299,63985704.43605448
BTC-USDT,2024-12-26 04:00:00,98995.17,99004.43,98250.82,98310.27,635.7109917,62640684.91722886
BTC-USDT,2024-12-26 05:00:00,98300.0,98460.0,98076.58,98387.68,638.09943637,62704757.49292798
BTC-USDT,2024-12-26 06:00:00,98375.01,98484.0,98021.0,98122.64,486.3321441,47755407.60590204
BTC-USDT,2024-12-26 07:00:00,98121.2,98292.0,97711.17,97744.23,808.6992708,79233166.6824419
BTC-USDT,2024-12-26 08:00:00,97719.99,97783.49,95613.11,95893.94,3340.70298156,322491644.89706737
BTC-USDT,2024-12-26 09:00:00,95878.56,95978.52,95420.14,95439.72,1098.7673037700001,105112590.9822384
BTC-USDT,2024-12-26 10:00:00,95439.25,95777.4,95178.67,95497.1,856.34248264,81749504.98213468
BTC-USDT,2024-12-26 11:00:00,95500.02,96035.5,95469.53,95709.8,830.3377560600001,79536869.02807213
BTC-USDT,2024-12-26 12:00:00,95695.81,95880.6,95462.57,95681.92,530.3479292100001,50718671.457780205
BTC-USDT,2024-12-26 13:00:00,95680.71,95772.9,95283.29,95696.22,926.1089051,88435920.72330354
BTC-USDT,2024-12-26 14:00:00,95704.44,96280.25,95231.54,95452.4,1668.7823177,159747172.6011304
BTC-USDT,2024-12-26 15:00:00,95449.36,96216.91,95270.0,96050.02,1176.3539208999998,112722438.18055266
BTC-USDT,2024-12-26 16:00:00,96042.88,96642.96,95800.01,96523.72,1038.77766405,99939474.36585951
BTC-USDT,2024-12-26 17:00:00,96519.47,96568.61,95680.0,95809.81,791.75635197,76083032.0551844
BTC-USDT,2024-12-26 18:00:00,95824.27,95986.4,95458.66,95746.88,541.3174900500001,51819606.51398453
BTC-USDT,2024-12-26 19:00:00,95743.44,96203.59,95432.17,96094.57,578.74622455,55383179.69126062
BTC-USDT,2024-12-26 20:00:00,96102.25,96125.08,95398.27,95529.46,654.0752264900001,62550763.15337772
BTC-USDT,2024-12-26 21:00:00,95589.6,95933.74,95294.22,95801.31,606.5717707900001,58003317.70553618
BTC-USDT,2024-12-26 22:00:00,95812.63,95972.04,95625.0,95743.89,329.99042165000003,31613558.76290852
BTC-USDT,2024-12-26 23:00:00,95821.92,95887.99,95372.32,95781.8,552.10907714,52815814.03292085
BTC-USDT,2024-12-27 00:00:00,95791.6,95930.39,95401.03,95780.37,635.25659131,60789836.04363579
BTC-USDT,2024-12-27 01:00:00,95794.56,96250.0,95566.92,95927.25,734.39473322,70456299.8299012
BTC-USDT,2024-12-27 02:00:00,95917.03,96443.68,95718.75,96057.62,979.72778017,94235696.78867424
BTC-USDT,2024-12-27 03:00:00,96073.77,96443.0,95981.9,96430.81,613.77329381,59088294.72072262
BTC-USDT,2024-12-27 04:00:00,96417.84,96595.98,96229.39,96271.38,897.7022244799999,86585796.42308164
BTC-USDT,2024-12-27 05:00:00,96300.0,96333.77,96000.0,96246.8,627.86193716,60361206.76502853
BTC-USDT,2024-12-27 06:00:00,96238.89,96594.44,96107.28,96558.57,393.49767844,37922312.236472405
BTC-USDT,2024-12-27 07:00:00,96594.16,96604.24,94646.03,95090.95,2713.52862016,258441913.46122542
BTC-USDT,2024-12-27 08:00:00,95104.76,96395.0,95090.95,95767.33,1428.08119508,136907167.33275393
BTC-USDT,2024-12-27 09:00:00,95724.02,97544.58,95674.0,96793.02,2363.3500583100003,229274497.39885184
BTC-USDT,2024-12-27 10:00:00,96774.13,97029.25,96183.49,96619.81,739.4154913,71413596.15571888
BTC-USDT,2024-12-27 11:00:00,96605.46,96953.71,96377.77,96929.54,472.61401363000004,45670494.500405796
BTC-USDT,2024-12-27 12:00:00,96952.38,97035.8,96617.64,96663.84,655.13007408,63425169.49349287
BTC-USDT,2024-12-27 13:00:00,96686.75,96686.75,96229.66,96387.41,797.02185204,76845710.8789148
BTC-USDT,2024-12-27 14:00:00,96407.99,96480.0,95161.17,95677.73,1532.81561896,146803609.7110783
BTC-USDT,2024-12-27 15:00:00,95691.99,95718.13,93999.62,94577.26,3571.03757374,337870720.09980786
BTC-USDT,2024-12-27 16:00:00,94573.75,94998.5,94083.77,94157.78,1682.71348587,158899559.52099046
BTC-USDT,2024-12-27 17:00:00,94165.92,94354.82,93426.98,94276.01,2437.88302979,229049036.58575
BTC-USDT,2024-12-27 18:00:00,94291.3,94770.15,94211.54,94558.18,777.2327697899999,73470078.8559101
BTC-USDT,2024-12-27 19:00:00,94566.06,94810.07,94248.5,94737.28,593.1419143100001,56049784.20973984
BTC-USDT,2024-12-27 20:00:00,94750.0,94778.43,94313.82,94583.25,795.99850264,75235886.62598877
BTC-USDT,2024-12-27 21:00:00,94588.12,94835.53,94379.35,94540.31,448.5873609,42443603.015851945
BTC-USDT,2024-12-27 22:00:00,94526.07,94691.2,94200.0,94433.22,470.82319008999997,44473857.511597484
BTC-USDT,2024-12-27 23:00:00,94437.75,94526.09,94100.6,94307.42,709.27873888,66900713.39655308
BTC-USDT,2024-12-28 00:00:00,94299.03,94544.35,94243.32,94411.69,440.4006434,41569357.5341065
BTC-USDT,2024-12-28 01:00:00,94398.75,94640.76,94135.66,94557.6,384.75236867,36303126.97411994
BTC-USDT,2024-12-28 02:00:00,94556.93,94637.67,94276.01,94342.5,293.10784284000005,27697852.015644368
BTC-USDT,2024-12-28 03:00:00,94338.0,94720.0,94335.88,94605.93,242.01272591,22890653.64443325
BTC-USDT,2024-12-28 04:00:00,94594.91,94643.87,94511.71,94530.01,186.25389986000002,17615510.341085352
BTC-USDT,2024-12-28 05:00:00,94524.0,94800.0,94523.99,94613.32,247.96342762,23477509.1484929
BTC-USDT,2024-12-28 06:00:00,94625.64,94724.88,94405.28,94445.04,305.8106748,28909175.924108718
BTC-USDT,2024-12-28 07:00:00,94466.49,94634.87,94307.0,94381.83,239.27290993,22604384.556573685
BTC-USDT,2024-12-28 08:00:00,94381.99,94541.4,94312.67,94500.84,190.27174124,17968748.479528718
BTC-USDT,2024-12-28 09:00:00,94488.01,94695.01,94488.01,94583.8,284.86679648,26952585.78350971
BTC-USDT,2024-12-28 10:00:00,94589.27,94716.06,94502.21,94616.68,285.23004758,26992518.43531454
BTC-USDT,2024-12-28 11:00:00,94619.99,94883.0,94600.0,94778.18,320.97666336000003,30398128.250175476
BTC-USDT,2024-12-28 12:00:00,94754.83,94880.0,94577.66,94613.08,296.70471374,28100694.6581699
BTC-USDT,2024-12-28 13:00:00,94599.57,94766.85,94492.97,94671.62,397.96493589,37666346.440145984
BTC-USDT,2024-12-28 14:00:00,94665.94,95340.36,94411.76,94533.96,911.29310442,86469192.21037687
BTC-USDT,2024-12-28 15:00:00,94583.99,94819.57,94371.7,94469.04,422.60514026000004,39980378.43720677
BTC-USDT,2024-12-28 16:00:00,94447.29,94923.06,94389.45,94881.11,560.82606285,53052737.22721942
BTC-USDT,2024-12-28 17:00:00,94874.89,95245.24,94810.51,95028.37,574.29117547,54593488.42434571
BTC-USDT,2024-12-28 18:00:00,95022.57,95100.0,94711.89,94835.41,308.87150754,29322787.984684158
BTC-USDT,2024-12-28 19:00:00,94837.31,95138.05,94835.41,95039.72,269.2766566,25584400.59823228
BTC-USDT,2024-12-28 20:00:00,95027.76,95151.13,94878.26,95082.13,196.41020286,18654031.279244196
BTC-USDT,2024-12-28 21:00:00,95083.05,95223.72,94961.32,95169.42,210.08019765,19970744.263757363
BTC-USDT,2024-12-28 22:00:00,95171.67,95733.99,95047.11,95341.25,576.33024663,54934022.03726349
BTC-USDT,2024-12-28 23:00:00,95326.4,95416.38,95104.83,95293.45,353.34876915,33667618.263753556
BTC-USDT,2024-12-29 00:00:00,95300.0,95340.0,95038.19,95151.0,292.94266991,27880851.568128474
BTC-USDT,2024-12-29 01:00:00,95148.49,95210.22,94808.0,94828.99,317.56988865,30160892.512376152
BTC-USDT,2024-12-29 02:00:00,94857.65,95212.28,94828.99,95105.95,238.94326163,22718230.44917847
BTC-USDT,2024-12-29 03:00:00,95154.5,95221.69,94978.33,95184.23,219.82106006,20904969.828564297
BTC-USDT,2024-12-29 04:00:00,95172.4,95283.99,95059.66,95071.22,212.95035945,20260930.318552107
BTC-USDT,2024-12-29 05:00:00,95126.39,95199.97,95071.21,95137.13,136.93025362999998,13025680.45462398
BTC-USDT,2024-12-29 06:00:00,95118.89,95217.71,94953.22,95163.64,271.90981755,25861576.413422495
BTC-USDT,2024-12-29 07:00:00,95181.7,95272.05,95068.61,95267.82,260.49016085,24793193.983719274
BTC-USDT,2024-12-29 08:00:00,95272.04,95315.97,95078.5,95116.25,185.98540122,17697861.938350618
BTC-USDT,2024-12-29 09:00:00,95123.33,95211.41,95048.3,95182.29,176.20553465,16764460.909356965
BTC-USDT,2024-12-29 10:00:00,95190.49,95279.86,95097.17,95129.48,287.64787501999996,27377704.69638041
BTC-USDT,2024-12-29 11:00:00,95167.83,95183.61,95010.0,95036.82,145.34624311,13825656.58552163
BTC-USDT,2024-12-29 12:00:00,95032.57,95132.06,94900.82,94904.92,265.21465379,25193384.903698817
BTC-USDT,2024-12-29 13:00:00,94907.89,95015.18,94758.43,94925.49,487.05147382,46220630.1735599
BTC-USDT,2024-12-29 14:00:00,94928.2,95231.58,94010.0,94598.7,1587.33450876,150049646.65515628
BTC-USDT,2024-12-29 15:00:00,94623.67,94794.79,94404.9,94512.09,561.94730183,53165547.04675765
BTC-USDT,2024-12-29 16:00:00,94511.12,94578.89,93599.0,93928.41,1583.0734091900001,148861328.4522117
BTC-USDT,2024-12-29 17:00:00,93900.01,94134.28,93800.37,93955.89,614.1919431,57713823.525511004
BTC-USDT,2024-12-29 18:00:00,93945.01,93955.89,93599.0,93616.31,868.72406015,81451622.474506
BTC-USDT,2024-12-29 19:00:00,93652.0,93880.0,93367.52,93603.49,1006.8908156,94230835.72248386
BTC-USDT,2024-12-29 20:00:00,93612.89,93880.0,93345.0,93867.61,727.8976237300001,68128924.18363863
BTC-USDT,2024-12-29 21:00:00,93858.55,93955.36,93121.0,93380.27,1043.9885312699998,97669408.8918574
BTC-USDT,2024-12-29 22:00:00,93352.65,93770.41,93085.6,93142.94,1168.93406881,109142213.45475893
BTC-USDT,2024-12-29 23:00:00,93135.32,93871.02,93009.52,93710.96,1046.91483718,97773190.1060248
BTC-USDT,2024-12-30 00:00:00,93738.2,93908.24,93500.0,93568.04,593.98282427,55625752.61704212
BTC-USDT,2024-12-30 01:00:00,93583.96,94274.29,93368.93,93932.2,1165.75661253,109296101.3895447
BTC-USDT,2024-12-30 02:00:00,93948.42,93976.5,93413.72,93897.98,776.63280463,72733709.06679517
BTC-USDT,2024-12-30 03:00:00,93906.41,94080.0,93639.87,93754.71,409.61016302,38453062.419599876
BTC-USDT,2024-12-30 04:00:00,93722.71,93979.45,93264.14,93279.9,569.8003518999999,53336027.8179759
BTC-USDT,2024-12-30 05:00:00,93280.26,93581.53,93235.12,93574.28,481.08322468,44920427.56837664
BTC-USDT,2024-12-30 06:00:00,93581.53,94060.35,93517.38,93892.87,649.92143118,60986314.726210125
BTC-USDT,2024-12-30 07:00:00,93901.29,93947.99,93319.99,93726.4,780.49982738,73050755.12533844
BTC-USDT,2024-12-30 08:00:00,93731.65,93969.72,93723.29,93873.01,391.07513579,36698793.627977125
BTC-USDT,2024-12-30 09:00:00,93851.11,94023.84,93684.11,93895.76,464.20852853,43574234.14633273
BTC-USDT,2024-12-30 10:00:00,93892.35,94068.56,93722.96,93824.99,311.05671404,29202840.820323296
BTC-USDT,2024-12-30 11:00:00,93793.27,93953.09,93469.56,93915.37,555.98554181,52109626.13841796
BTC-USDT,2024-12-30 12:00:00,93923.14,94277.23,93718.63,93750.66,669.05860984,62860188.23793291
BTC-USDT,2024-12-30 13:00:00,93750.69,93825.32,92613.0,92676.5,2304.40036212,214612468.729348
BTC-USDT,2024-12-30 14:00:00,92680.52,93120.0,91820.46,91898.47,3170.8028923700003,293082588.41115326
BTC-USDT,2024-12-30 15:00:00,91883.99,92473.32,91524.66,92113.22,3264.64497159,299953460.65947425
BTC-USDT,2024-12-30 16:00:00,92130.21,92227.17,91800.0,92100.65,1194.93416492,109951111.75516197
BTC-USDT,2024-12-30 17:00:00,92120.6,94200.0,91980.53,93835.62,2118.87067477,197582427.13692006
BTC-USDT,2024-12-30 18:00:00,93832.83,94684.09,93567.23,94586.96,1994.3327766099999,188182253.2283937
BTC-USDT,2024-12-30 19:00:00,94583.99,94622.75,93937.63,94399.74,917.98212513,86561800.04688653
BTC-USDT,2024-12-30 20:00:00,94417.04,95026.09,94261.29,94292.58,1173.5190086399998,111056629.07091658
BTC-USDT,2024-12-30 21:00:00,94338.8,94376.3,91901.57,92086.7,2323.4166870500003,215811033.4164583
BTC-USDT,2024-12-30 22:00:00,92076.0,93057.49,91948.0,92771.54,1183.92127851,109546994.62493916
BTC-USDT,2024-12-30 23:00:00,92784.75,92893.4,92389.22,92802.23,584.14431131,54121163.229291044
BTC-USDT,2024-12-31 00:00:00,92792.05,92907.03,92375.15,92440.17,587.32648972,54407791.75875117
BTC-USDT,2024-12-31 01:00:00,92450.0,92575.76,92033.73,92418.0,1250.5223928399998,115458222.15772316
BTC-USDT,2024-12-31 02:00:00,92435.57,92702.43,92303.21,92489.03,416.61359984999996,38544695.892206654
BTC-USDT,2024-12-31 03:00:00,92476.35,92654.74,92250.0,92523.19,435.06205827,40221455.19597914
BTC-USDT,2024-12-31 04:00:00,92509.59,92832.29,92344.07,92466.23,511.82530974,47373666.83225126
BTC-USDT,2024-12-31 05:00:00,92448.0,92750.0,92357.71,92590.93,335.6388066,31079892.02986302
BTC-USDT,2024-12-31 06:00:00,92596.08,93040.1,92568.5,92805.45,588.08026727,54582320.76005843
BTC-USDT,2024-12-31 07:00:00,92816.0,92910.03,92744.8,92845.77,491.35940025,45627601.292221
BTC-USDT,2024-12-31 08:00:00,92860.75,94741.68,92840.6,93956.51,1802.08589764,169397929.1449644
BTC-USDT,2024-12-31 09:00:00,93933.38,94151.52,93826.96,93979.75,699.2021879600001,65731903.3581358
BTC-USDT,2024-12-31 10:00:00,94023.88,94271.29,93664.06,94116.71,721.0539097799999,67746811.68876709
BTC-USDT,2024-12-31 11:00:00,94113.69,94297.69,93983.44,94232.62,542.50828706,51065123.03672228
BTC-USDT,2024-12-31 12:00:00,94232.68,94958.85,94232.62,94544.97,1264.63951989,119691334.06535074
BTC-USDT,2024-12-31 13:00:00,94539.85,96056.37,94524.43,95565.21,1822.3283156,174083016.85709488
BTC-USDT,2024-12-31 14:00:00,95587.12,96258.81,95372.35,95700.78,1523.03068711,145775187.14116845
BTC-USDT,2024-12-31 15:00:00,95679.17,95985.67,94909.12,95393.06,1405.14984793,134132775.83600688
BTC-USDT,2024-12-31 16:00:00,95412.0,95590.52,94606.4,94878.26,1103.83143829,104856214.50869793
BTC-USDT,2024-12-31 17:00:00,94868.42,95047.71,93071.0,94107.6,1385.44018761,130252316.95308429
BTC-USDT,2024-12-31 18:00:00,94120.94,94416.72,93779.8,93884.0,831.94336062,78283685.22003515
BTC-USDT,2024-12-31 19:00:00,93875.68,94290.91,93696.62,94158.88,485.22991699000005,45613984.46439228
BTC-USDT,2024-12-31 20:00:00,94166.88,94223.75,93438.82,93575.44,759.8138175,71266290.51314637
BTC-USDT,2024-12-31 21:00:00,93564.04,93964.15,93504.67,93861.98,341.49979884,32002526.633057445
BTC-USDT,2024-12-31 22:00:00,93899.68,93899.68,93375.58,93488.35,318.19208368,29802649.808083896
BTC-USDT,2024-12-31 23:00:00,93488.84,93758.14,93375.38,93548.04,345.12724146,32291804.084036127
BTC-USDT,2025-01-01 00:00:00,93576.0,94509.42,93486.13,94367.85,765.81164746,71991095.40405735
BTC-USDT,2025-01-01 01:00:00,94401.14,94408.72,93577.79,93621.51,593.2388114,55725722.00962079
BTC-USDT,2025-01-01 02:00:00,93607.74,94105.12,93588.74,94044.61,278.18003596,26105411.283876006
BTC-USDT,2025-01-01 03:00:00,94098.91,94098.91,93728.22,93801.27,222.04421505,20846773.915450014
BTC-USDT,2025-01-01 04:00:00,93838.04,93838.04,93500.0,93540.91,280.93963668,26316838.70949552
BTC-USDT,2025-01-01 05:00:00,93553.91,93937.19,93540.91,93793.5,210.45802898999997,19730680.474440865
BTC-USDT,2025-01-01 06:00:00,93792.02,93793.5,93568.38,93749.91,273.61452341,25628746.510588408
BTC-USDT,2025-01-01 07:00:00,93757.58,93800.0,93664.08,93684.34,199.83722546,18729978.86922381
BTC-USDT,2025-01-01 08:00:00,93684.1,93757.28,93304.0,93463.89,484.32067708,45299053.62342782
BTC-USDT,2025-01-01 09:00:00,93428.46,93486.29,92850.82,93412.34,804.70013384,74987672.57397212
BTC-USDT,2025-01-01 10:00:00,93413.06,93536.75,93269.04,93317.34,281.28184226,26276122.14706196
BTC-USDT,2025-01-01 11:00:00,93326.23,93705.08,93191.04,93464.83,352.27050847,32918104.38412485
BTC-USDT,2025-01-01 12:00:00,93444.64,93972.0,93389.24,93810.81,520.98057436,48826777.32043255
BTC-USDT,2025-01-01 13:00:00,93820.76,94058.79,93600.28,94010.29,366.71519808,34401816.25535577
BTC-USDT,2025-01-01 14:00:00,94031.76,94450.85,93648.51,94161.58,781.05526791,73517336.02788094
BTC-USDT,2025-01-01 15:00:00,94175.89,94500.0,93900.0,94414.35,520.00988736,48991480.1479513
BTC-USDT,2025-01-01 16:00:00,94432.94,94502.93,93908.66,94080.24,646.45309391,60884646.58562076
BTC-USDT,2025-01-01 17:00:00,94090.49,94189.16,93753.63,94131.97,378.27292181,35545527.87062756
BTC-USDT,2025-01-01 18:00:00,94143.85,94381.62,93925.82,94339.08,320.1178438,30158251.19516867
BTC-USDT,2025-01-01 19:00:00,94340.06,94823.75,94147.01,94650.7,561.3473888100001,53034786.368849464
BTC-USDT,2025-01-01 20:00:00,94627.07,94855.11,94565.4,94797.51,434.84962898000003,41197601.458704405
BTC-USDT,2025-01-01 21:00:00,94786.23,95152.46,94685.19,94975.33,647.18248726,61408927.50766864
BTC-USDT,2025-01-01 22:00:00,94978.48,94997.32,94682.61,94797.12,416.41474701,39485921.294313386
